"driver_id","unique_users","unique_rides","decline_count","avg_rating","lost_total_usd","gained_total_usd"
"112404","11","11","2","5.00","45.519999999999996","198.84"
"112413","13","13","2","4.00","43.11","235.83999999999997"
"112429","17","17","2","4.00","48.040000000000006","288.32"
"112434","16","16","2","2.00","40.92","263.32"
"112436","15","15","2","5.00","56.09","240.64999999999998"
"112450","19","19","2","2.00","51.57","331.19999999999993"
"112452","15","15","2","3.00","42.04","268.44"
"116710","12","12","2","3.00","40.89","235.75"
"112459","14","14","2","","36.41","216.7"
"112465","19","19","2","4.50","48.43000000000001","293.88"
"112469","10","10","2","5.00","40.65","160.56000000000003"
"112486","17","17","2","4.00","36.94","296.22999999999996"
"112488","14","14","2","4.00","21.66","248.05"
"116714","21","21","2","","28.580000000000002","275.18999999999994"
"112490","17","17","2","","51.4","233.87999999999997"
"112497","15","15","2","3.00","37.78","218.11"
"116718","20","20","2","4.00","33.82","331.90999999999997"
"100025","17","17","2","4.00","41.26","302.55999999999995"
"112516","13","13","2","3.50","22.6","216.64"
"116722","17","17","2","5.00","31.46","263.92"
"112532","14","14","2","5.00","40.38","205.39"
"112535","19","19","2","2.00","34.010000000000005","335"
"116726","21","21","2","","40.8","313.05999999999995"
"112546","14","14","2","5.00","53.76","183.39"
"116729","17","17","2","4.00","43.83","248.93999999999997"
"112582","12","12","2","3.00","38.2","156.79999999999998"
"116730","17","17","2","4.00","46.230000000000004","219.82999999999996"
"112593","13","13","2","1.00","34.6","209.07000000000005"
"112594","17","17","2","4.00","32.769999999999996","285.91"
"116734","18","18","2","5.00","54.739999999999995","260.26"
"116739","19","19","2","4.50","30.56","228.91000000000003"
"112627","17","17","2","4.50","34.57","323.07"
"112638","15","15","2","3.00","41.21","248.42000000000002"
"112645","17","17","2","5.00","39.8","318.42"
"112651","16","16","2","1.00","45.260000000000005","258.2"
"116780","24","24","2","5.00","28.299999999999997","359.56"
"116786","15","15","2","2.00","20.94","234.19"
"112707","21","22","2","2.50","29.410000000000004","360.63000000000005"
"112715","15","15","2","","42.15","207.54"
"117467","13","13","2","4.00","43.13","221.06000000000003"
"112743","12","12","2","2.50","51.150000000000006","149.99"
"112751","19","19","2","3.00","44.989999999999995","373.31"
"112752","12","12","2","4.00","55.370000000000005","165.19"
"116799","13","13","2","4.00","41.7","178.2"
"112763","16","16","2","4.00","31.92","252.64999999999998"
"112771","20","20","2","4.50","27.35","315.99999999999994"
"117489","10","10","2","3.00","57.41","151.34"
"112775","19","19","2","2.50","39.04","310.84"
"112776","16","16","2","4.00","31.05","312.42"
"112778","13","13","2","5.00","51.6","195.09000000000003"
"112786","9","9","2","1.00","45.95","115.19"
"112812","18","18","2","1.00","44.769999999999996","298.98"
"112813","10","10","2","1.00","36.76","108.82999999999998"
"100018","13","13","2","4.00","43.760000000000005","231.06"
"112825","16","16","2","4.50","43.94","308.35"
"117495","12","12","2","3.50","37.08","197.94000000000003"
"112836","15","15","2","","31.57","297.74"
"112838","16","16","2","3.00","46.95","235.09"
"116821","19","19","2","3.00","46.620000000000005","239.48999999999998"
"112845","16","16","2","2.50","34.66","168.27999999999997"
"112846","14","14","2","4.50","46.89","243.89"
"100109","12","12","2","4.00","38.19","174.71"
"112881","12","12","2","4.50","30.15","175.26"
"112888","15","15","2","2.00","44.75","236.23"
"112891","18","18","2","2.50","50.95","284.23"
"112893","11","11","2","3.00","32.6","148.82999999999998"
"112896","16","16","2","2.50","41.900000000000006","215.99999999999997"
"112898","15","15","2","2.00","50.89","209.15000000000003"
"112901","16","16","2","1.00","51.709999999999994","271.89"
"112904","12","12","2","3.00","47.58","179.83999999999997"
"100108","17","17","2","2.50","42.629999999999995","255.20999999999995"
"112919","6","6","2","4.50","40.67","86.8"
"112936","26","26","2","","51.28","379.5899999999999"
"112939","16","16","2","2.50","41.519999999999996","243.73"
"112957","13","13","2","3.50","25.96","220.92999999999995"
"112958","14","14","2","3.00","56.3","210.46"
"112985","16","16","2","2.00","35.69","240.40999999999997"
"112994","17","17","2","2.00","29.78","258.27000000000004"
"113000","16","16","2","4.50","23.52","242.84"
"113006","19","19","2","4.00","44.459999999999994","266.34000000000003"
"113008","17","17","2","5.00","39.79","210.60999999999999"
"113022","19","19","2","3.00","24.700000000000003","268.6"
"113023","13","13","2","4.00","32.21","201.61999999999998"
"113024","13","13","2","1.00","46.58","190.25"
"113032","17","17","2","2.00","37.23","283.57000000000005"
"116825","18","18","2","2.50","39.370000000000005","316.85"
"113062","14","14","2","3.00","38.2","272.03"
"116826","21","21","2","2.00","40.57","372.39000000000004"
"116829","18","18","2","4.00","47.730000000000004","294.29"
"113081","11","11","2","1.50","41.64","139.01"
"113097","21","21","2","4.50","31.060000000000002","398.72"
"113099","21","21","2","4.00","30.16","312.55999999999995"
"116832","14","14","2","3.50","56.42","251.8"
"113106","15","15","2","2.50","35.269999999999996","187.7"
"113108","13","13","2","2.00","28.89","218.56"
"113115","15","15","2","","54.56","202.55"
"113118","16","16","2","5.00","38.660000000000004","256.42"
"113129","17","17","2","3.00","36.81","264.69000000000005"
"113133","12","12","2","1.00","27.369999999999997","142.27999999999997"
"113143","21","21","2","4.50","40.59","313.93"
"113148","18","18","2","2.50","28.83","235.79000000000002"
"113150","12","12","2","1.00","42.019999999999996","133.07"
"113158","17","17","2","3.00","32.019999999999996","319.75"
"117499","17","17","2","1.00","38.519999999999996","306.94"
"113178","12","12","2","3.00","29.29","198.23999999999998"
"113202","12","12","2","1.00","33.21","160.52"
"113203","12","12","2","1.00","37.98","159.28000000000003"
"113216","15","15","2","1.00","29.53","249.29"
"113225","17","17","2","1.00","30.92","279.95"
"113233","17","17","2","1.00","32.4","248.70999999999998"
"113237","11","11","2","2.00","39.56","142.89"
"113245","13","13","2","1.00","48.379999999999995","243.28"
"113246","12","12","2","4.00","36.11","184.77"
"113248","27","27","2","3.00","31.9","474.43"
"113249","19","19","2","4.00","38.5","370.61"
"113254","16","16","2","4.50","45.33","219.39000000000001"
"113294","20","20","2","3.00","40.599999999999994","296.2"
"113296","21","21","2","4.00","44.32","361.46000000000004"
"113298","12","12","2","3.50","34.29","164.81"
"113303","20","20","2","3.50","53.379999999999995","293.40000000000003"
"113309","11","11","2","1.00","26.1","184.69"
"116854","15","15","2","4.00","39.97","267.33"
"113318","14","14","2","2.50","32","208.18999999999997"
"113321","12","12","2","4.00","39.22","145.5"
"113343","11","11","2","2.50","50.56","170.79000000000002"
"113348","18","18","2","2.50","33.35","308.07000000000005"
"113358","11","11","2","5.00","39.46","155.64"
"113360","15","15","2","5.00","55.11","259.44"
"113374","13","13","2","5.00","35.18","213.20999999999998"
"113381","17","17","2","4.00","33.52","325.34000000000003"
"113383","11","11","2","5.00","44.42","165.53"
"113403","14","14","2","4.00","31.33","209.92000000000002"
"113407","19","19","2","","41.760000000000005","303.00000000000006"
"113411","18","18","2","3.00","31.46","287.35"
"113413","21","21","2","4.50","42.33","324.08"
"113421","18","18","2","2.50","57.72","263.02"
"116856","13","13","2","2.00","35.6","223.17"
"113464","16","16","2","2.50","50.769999999999996","204.65"
"117509","11","11","2","","37.76","118.49000000000001"
"116880","13","13","2","4.50","38.54","196.35"
"113503","14","14","2","4.00","36.72","193.47"
"117510","14","14","2","5.00","28.65","239.49999999999997"
"113518","9","9","2","","45.730000000000004","131.09"
"113520","18","18","2","3.50","39.81","263.83"
"113528","12","12","2","1.00","45.14","193.22000000000003"
"116894","12","12","2","2.50","30.330000000000002","216.37"
"113533","18","18","2","","39.11","308.99"
"116895","15","15","2","2.00","33.43","270.98999999999995"
"113559","13","13","2","","47.739999999999995","178.76000000000002"
"113566","20","20","2","3.50","45.42","313.53999999999996"
"113567","18","18","2","4.00","29.78","287.68"
"113571","23","23","2","1.00","43.96","362.43"
"117521","19","19","2","5.00","52.43","301.78"
"113585","12","12","2","1.00","47.28","228.06"
"113598","23","23","2","","40.76","404.08000000000004"
"113624","9","9","2","2.00","49.93","91.08"
"113629","16","16","2","5.00","47.84","228.47999999999996"
"117613","22","22","2","4.00","41.6","340.9100000000001"
"113652","12","12","2","4.00","36.88","193.04000000000002"
"113655","8","8","2","4.00","37.93","128.8"
"116907","17","17","2","1.00","36.09","274.32"
"113663","17","17","2","2.50","39.83","278.03999999999996"
"113668","15","15","2","4.00","42.31","213.92"
"113670","10","10","2","3.00","42.82","165.22"
"113685","11","11","2","3.00","45.56","180.53999999999996"
"113691","14","14","2","5.00","36.3","231.41"
"113694","11","11","2","3.00","58.42","169.69000000000003"
"113695","15","15","2","5.00","33.9","207.54999999999998"
"100101","11","11","2","4.00","41.59","161.86"
"113713","12","12","2","2.50","33.81","151.15"
"113725","16","16","2","4.50","52.03","278.12999999999994"
"113726","9","9","2","5.00","36.69","137.26"
"113758","17","17","2","2.50","45.3","251.76000000000002"
"113763","15","15","2","4.50","34.230000000000004","239.32999999999996"
"116911","19","19","2","5.00","52.28","289.29999999999995"
"113788","16","16","2","5.00","51.980000000000004","247.97000000000003"
"117530","21","21","2","1.00","40.1","316.78"
"113796","15","15","2","2.00","55.42","228.32000000000002"
"113800","16","16","2","5.00","27.89","289.19"
"113804","7","7","2","2.50","40.56","75.59"
"113812","13","13","2","5.00","35.11","191.79999999999998"
"113814","17","17","2","3.00","39.480000000000004","255.37999999999997"
"113816","10","10","2","4.00","48.91","178.32999999999998"
"113821","18","18","2","1.00","34.93","257.18"
"113831","7","7","2","5.00","42.68","107.41"
"113833","10","10","2","1.50","29.83","149.91"
"113834","12","12","2","1.00","24.79","144.18"
"100096","21","22","2","4.00","42.519999999999996","322.13999999999993"
"113846","16","16","2","3.00","36.15","221.43999999999997"
"113847","12","12","2","1.50","41.14","167.76"
"113853","20","20","2","1.00","33.769999999999996","348.65"
"113873","16","16","2","2.50","33.86","241.23999999999998"
"113880","18","18","2","4.00","55.55","265.03999999999996"
"113910","14","14","2","3.00","42.32","216.73999999999998"
"113912","20","20","2","3.00","49.7","354.5300000000001"
"113925","12","12","2","4.00","45.28","140.06"
"113929","17","17","2","4.50","43.93","286.5"
"113935","19","19","2","4.50","39.45","229.73999999999998"
"100094","12","12","2","3.00","39.879999999999995","182.7"
"113953","25","25","2","5.00","52.95","445.98"
"113959","25","25","2","4.50","44.85","313.0800000000001"
"113962","13","13","2","","40.64","159.76"
"113964","15","15","2","4.50","40.67","207.50000000000003"
"113974","11","11","2","1.00","28.09","156.39000000000001"
"113976","23","23","2","5.00","35.76","385.91999999999996"
"113999","13","13","2","2.50","41.17","179.9"
"114013","14","14","2","2.50","25.53","249.48"
"100093","11","11","2","4.00","42.9","122.13"
"114026","14","14","2","","45.07","216.20000000000002"
"100090","12","12","2","5.00","45.980000000000004","146.29999999999998"
"114060","22","22","2","1.00","38.86","345.93999999999994"
"116921","10","10","2","2.00","42.52","146.33"
"114073","15","15","2","4.50","50.620000000000005","232.76"
"114087","16","16","2","4.00","43.11","276.45"
"114107","11","11","2","5.00","40.28","146.59000000000003"
"114115","12","12","2","4.50","44.59","197.6"
"114120","15","15","2","3.50","45.5","207.13"
"114129","18","18","2","2.50","48.45","272.67"
"114138","23","23","2","4.50","52.75","390.06"
"114139","13","13","2","","45.08","204.88"
"114140","12","13","2","4.50","46.36","178.95"
"114148","16","16","2","4.50","53.25","278.39"
"114153","15","15","2","5.00","38.08","226.67"
"114159","12","12","2","2.00","37.55","189.23"
"114167","13","13","2","1.00","34.34","146.05999999999997"
"117535","22","22","2","1.00","48.66","355.9700000000001"
"114184","19","19","2","4.00","34.87","305.55"
"114194","15","15","2","3.00","42.650000000000006","210.82999999999998"
"116923","10","10","2","3.50","49.230000000000004","158.09"
"114211","14","14","2","4.50","45.370000000000005","249.87"
"114215","17","17","2","4.00","50.53","280.11"
"114217","16","16","2","2.50","36.06","192.15999999999997"
"114223","15","15","2","4.00","48.23","271.87"
"114228","21","21","2","4.50","35.66","327.5"
"114243","10","10","2","1.00","28.82","102.10000000000001"
"114249","16","16","2","1.00","38.31","273.35999999999996"
"114253","20","20","2","1.00","45.53","352.42"
"114261","19","19","2","3.50","58.959999999999994","317.03"
"114262","17","17","2","4.00","48.16","255.42000000000002"
"114279","25","25","2","3.50","41.14","424.7"
"116953","21","21","2","1.00","51.370000000000005","339.44999999999993"
"114297","13","13","2","1.00","22.47","162.52999999999997"
"114301","17","17","2","5.00","41.02","298.46"
"116954","15","15","2","5.00","45.91","235.89000000000001"
"114308","19","19","2","5.00","36.46","270.04"
"114312","17","17","2","2.50","32.6","249.51999999999998"
"114317","16","16","2","","28.29","271.9"
"114318","14","14","2","5.00","31.22","262.44"
"114320","11","11","2","4.50","40.489999999999995","185.96"
"114329","13","13","2","1.50","26.22","200.24"
"116963","7","7","2","4.00","33.88","83.97"
"114336","18","18","2","4.00","36.43","195.88000000000002"
"114363","22","22","2","","57.06","333.94999999999993"
"114368","16","16","2","5.00","47.17","260.92"
"114378","16","16","2","4.00","49.19","231.20000000000002"
"114379","17","17","2","4.00","29.990000000000002","322.03000000000003"
"114383","17","17","2","2.00","34.5","308.18000000000006"
"116964","14","14","2","5.00","25.6","182.39"
"114387","13","13","2","1.00","31","185.06"
"114391","21","21","2","3.00","33.21","404.56"
"114393","22","22","2","1.50","43.900000000000006","379.49"
"114408","15","15","2","4.00","56.239999999999995","244.35"
"114409","16","16","2","4.00","31.48","238.01"
"114410","8","8","2","","23.55","147.01000000000002"
"114417","12","12","2","3.00","47.91","175.69"
"114425","14","14","2","4.50","31.67","239.26"
"116976","20","20","2","4.00","44.510000000000005","295.86"
"114433","11","11","2","5.00","32.3","167.29"
"114434","21","21","2","5.00","56.26","352.82"
"116982","18","18","2","2.00","34.269999999999996","318.1"
"116984","18","18","2","1.00","40.3","277.90999999999997"
"114463","17","17","2","2.50","36.24","252.55"
"114465","15","15","2","3.00","43.25","260.4"
"117009","18","18","2","3.00","44.25","266.89"
"114480","18","19","2","1.50","45.77","286.74999999999994"
"117026","18","18","2","2.00","55.63","316.86"
"114484","14","14","2","2.50","31.99","209.51999999999998"
"114500","14","14","2","2.50","30.84","221.33999999999997"
"117028","13","13","2","4.00","35.35","205.05"
"114516","16","16","2","3.00","47.31","275.39"
"114519","13","13","2","5.00","55.33","230.56"
"114528","17","17","2","","38.74","283.45000000000005"
"114531","17","17","2","4.00","45.85","253.39000000000001"
"114538","8","8","2","2.50","29.46","143.57"
"117038","14","14","2","4.00","33.83","186.55"
"117042","17","17","2","3.00","44.05","293.61"
"117541","12","12","2","3.00","30.77","178.8"
"114553","14","14","2","3.00","49.78","246.22999999999996"
"114556","20","20","2","1.00","28.65","302.16999999999996"
"114557","17","17","2","3.00","51.980000000000004","231.04999999999995"
"114562","15","15","2","1.50","51.790000000000006","202.04"
"114577","18","18","2","4.00","50.61","261.3"
"114583","17","17","2","5.00","34.53","254.10000000000002"
"114595","14","14","2","3.50","29.04","174.69000000000003"
"117547","13","13","2","5.00","55.75","218.85000000000002"
"114602","14","14","2","4.50","39.84","231.93999999999997"
"114607","16","16","2","5.00","24.35","257.83"
"114613","17","17","2","5.00","44.11","205.77"
"114620","18","18","2","3.00","40.239999999999995","329.51000000000005"
"117068","11","11","2","3.00","38.24","159.97"
"114668","17","17","2","4.00","32.28","245.41"
"114672","9","9","2","4.00","33.79","158.65"
"114673","12","12","2","4.00","45.47","211.39999999999998"
"114675","12","12","2","3.00","37.11","158.70000000000002"
"100088","22","22","2","4.00","39.49","397.07000000000005"
"114705","12","12","2","","46.11","147.36999999999998"
"117070","20","20","2","3.00","31.439999999999998","303.32"
"114716","17","17","2","4.00","39.980000000000004","286.64"
"114721","21","21","2","3.00","47.09","323.51"
"114724","16","16","2","3.50","35.08","229.07999999999996"
"114726","22","22","2","2.50","49.459999999999994","290.2"
"114728","21","21","2","4.00","52.59","327.40999999999997"
"114757","15","15","2","4.00","48.55","229.78000000000003"
"117083","13","13","2","3.50","41.84","149.13"
"114761","14","14","2","5.00","33.68","192.89"
"100504","6","6","2","2.00","31.83","23.92"
"114784","14","14","2","3.00","48.89","191.22"
"114786","13","13","2","1.00","43","187.73999999999998"
"100516","12","12","2","2.50","56.459999999999994","151.59"
"100534","11","11","2","2.00","57.15","189.04999999999998"
"100537","18","18","2","4.00","39.65","281.71000000000004"
"114789","14","14","2","1.00","33.42","192.38"
"114798","11","11","2","4.50","44.91","125.94000000000001"
"114801","10","10","2","3.50","44.8","187.52999999999997"
"100560","16","16","2","3.00","50.769999999999996","263.12"
"100564","15","15","2","1.00","36.46","257.58000000000004"
"100574","18","18","2","1.00","51.7","322.1"
"100586","14","14","2","4.00","38.87","260.55999999999995"
"100589","16","16","2","1.00","27.86","189.59"
"114815","16","16","2","1.00","34.88","251.67"
"100591","15","15","2","1.00","41.66","193.69000000000003"
"100595","14","15","2","4.00","27.14","243.55"
"100604","18","18","2","","45.84","262.86999999999995"
"100636","15","15","2","5.00","47.79","237.76000000000002"
"100643","12","12","2","2.50","36.400000000000006","160.57"
"100646","15","15","2","1.00","53.53","228.67"
"100655","19","19","2","4.50","39.5","329.99"
"100656","21","21","2","1.00","34.61","317.31"
"100665","8","8","2","1.00","36.230000000000004","125.27"
"100667","14","14","2","1.00","43.1","211.12"
"100672","11","11","2","3.00","49.17","123.06"
"100679","8","8","2","","45.83","136.45"
"114818","16","16","2","4.50","36.39","231.96"
"100708","16","16","2","2.50","51.65","245.43999999999997"
"100733","16","16","2","1.00","51.96","207.86999999999998"
"114819","21","21","2","4.00","39.010000000000005","341.2099999999999"
"100752","11","11","2","5.00","38.519999999999996","87.38"
"114822","14","14","2","3.00","47.480000000000004","235.6"
"100783","18","18","2","1.00","36.730000000000004","248.33999999999997"
"100784","10","10","2","1.50","30.33","160.06999999999996"
"100790","11","11","2","4.00","35.51","195.67"
"100800","12","12","2","5.00","29.07","169.66"
"100812","16","16","2","4.50","53.9","272.17"
"100815","17","17","2","5.00","31.130000000000003","265.04"
"100826","16","16","2","2.00","33.480000000000004","244.20999999999998"
"100831","22","22","2","2.00","45.58","353.93999999999994"
"114829","14","14","2","5.00","34.78","205.31999999999996"
"114843","15","15","2","2.00","32.17","243.51000000000002"
"114868","19","19","2","","45.3","355.8300000000001"
"100858","14","14","2","4.00","36.55","184.03"
"114871","15","15","2","5.00","27.9","213.31999999999996"
"100868","17","17","2","5.00","38.099999999999994","249.86"
"100880","18","18","2","","35.51","227.13"
"100887","17","17","2","3.00","48.85","237.48999999999998"
"100898","16","16","2","4.00","53.35","242.7"
"100902","20","20","2","3.00","37.16","280.59000000000003"
"100911","14","14","2","4.50","29.43","253.51999999999998"
"100917","13","13","2","2.50","53.72","218.20000000000005"
"100918","17","17","2","5.00","42.62","211.82999999999998"
"100923","16","16","2","4.00","42.6","273.76"
"100941","19","19","2","2.50","37.15","251.25"
"114887","20","20","2","4.00","35.51","317.71000000000004"
"100977","25","25","2","1.00","37.76","430.84"
"100985","18","18","2","3.00","44.989999999999995","287.72"
"114889","16","16","2","4.00","40.18","255.82000000000002"
"101015","13","13","2","2.50","41.57","181.79999999999998"
"100495","18","18","2","2.00","38.93","268.91999999999996"
"101029","16","16","2","5.00","45.28","238.35"
"101030","21","21","2","5.00","36.239999999999995","343.01"
"101046","13","13","2","","40.7","223.77999999999997"
"114891","15","15","2","3.00","37.24","193.26999999999998"
"101061","15","15","2","2.50","40.79","254.74"
"101062","25","25","2","3.00","45.56","396.86000000000007"
"101064","21","21","2","","36.349999999999994","351.54"
"101074","12","12","2","1.00","28.560000000000002","186.06"
"101075","21","21","2","1.00","47.09","356.33"
"101082","19","19","2","3.00","31.1","268.75"
"101085","7","7","2","3.50","42.95","72.64999999999999"
"100490","16","16","2","5.00","35.16","223.76"
"101095","14","14","2","1.00","44.39","235.31"
"101099","16","17","2","3.50","38.1","221.53"
"114893","23","23","2","2.50","31.94","366.96000000000004"
"101126","16","16","2","","44.75","233.39999999999998"
"101130","13","13","2","5.00","40.61","229.96"
"101131","16","16","2","4.00","57.21","203.54"
"101133","14","14","2","2.00","34.5","168.96999999999997"
"101159","12","12","2","4.00","49.72","188.08"
"101163","16","16","2","5.00","52.18","282.73"
"101166","17","17","2","1.00","42.34","261.62000000000006"
"114909","16","16","2","4.00","37.34","250.28"
"101196","12","12","2","1.50","36.28","185.94"
"101208","10","10","2","1.50","49.900000000000006","170.51000000000002"
"114913","15","15","2","4.00","36.58","228.07"
"101216","15","15","2","2.00","53.47","211.15"
"101220","11","11","2","","31.07","129.32"
"101226","17","17","2","4.00","35.980000000000004","292.59000000000003"
"101227","16","16","2","4.00","25.17","219.68"
"101233","16","16","2","2.50","37.11","281.87"
"101236","17","17","2","3.50","36.980000000000004","292.75"
"101249","14","14","2","4.00","38.849999999999994","174.04999999999998"
"101254","23","23","2","5.00","26.68","372.23"
"101263","18","18","2","3.00","40.38","319.66999999999996"
"101267","18","18","2","5.00","30.56","288.3"
"101280","17","17","2","1.00","22.29","259.38"
"101282","11","11","2","1.50","28.5","191.10000000000002"
"100487","17","17","2","1.50","38.39","300.50000000000006"
"114920","12","12","2","3.00","42.31","168.79"
"101301","11","11","2","3.00","31.009999999999998","205.07999999999998"
"114941","8","8","2","5.00","31.07","116.32000000000001"
"101319","17","17","2","3.00","38.480000000000004","296.18000000000006"
"101322","10","10","2","3.00","37.47","163.67"
"101325","10","10","2","4.50","38.53","107.31"
"101343","14","14","2","1.00","32.8","239.51"
"101352","10","10","2","2.50","35.76","172.23000000000002"
"101355","6","6","2","1.00","37.56","88.79999999999998"
"101365","24","24","2","1.00","26.21","408.59"
"101389","19","19","2","2.00","28.61","300.07"
"101390","13","13","2","1.00","46.01","198.55"
"101408","13","13","2","1.00","32.68","198.49"
"101409","13","13","2","3.00","48.3","204.89000000000001"
"101416","12","12","2","1.00","31.88","167.62000000000003"
"114944","16","16","2","1.00","43.510000000000005","239.08"
"101442","14","14","2","3.00","37.95","233.16"
"101453","22","22","2","4.00","36.69","382.92"
"101458","15","15","2","4.50","29.23","278.69"
"101473","19","19","2","1.50","34.83","234.60999999999999"
"101479","16","16","2","2.50","41.29","260.29"
"101496","19","19","2","5.00","30.65","296.49"
"101498","12","12","2","2.50","51.32","185.44"
"101502","13","13","2","5.00","36.1","228.76999999999998"
"101512","20","20","2","4.50","38.05","338.94"
"101513","19","19","2","2.50","40.129999999999995","303.44000000000005"
"101530","17","17","2","5.00","56.269999999999996","286.13"
"101535","18","18","2","","36.480000000000004","334.64000000000004"
"101555","12","12","2","1.00","45.94","212.85"
"101562","27","27","2","2.50","39.49","455.95"
"101563","14","14","2","1.00","54.459999999999994","180.95000000000002"
"101564","19","19","2","5.00","49.53","252.83"
"101565","12","12","2","3.50","27.71","187.74999999999997"
"101570","16","16","2","5.00","36.25","263.53999999999996"
"114945","10","10","2","3.00","38.95","164.4"
"101575","14","14","2","1.00","52.08","228.89"
"117088","14","14","2","4.00","44.97","179.64000000000001"
"101600","17","18","2","4.00","46.49","286.71999999999997"
"114970","17","17","2","4.00","42.28","278.56"
"101614","14","14","2","4.50","22.22","240.58999999999997"
"101624","17","17","2","5.00","46.1","227.21999999999997"
"117557","16","16","2","1.00","38.11","300.04"
"101626","9","9","2","4.00","42.2","133.45"
"101628","12","13","2","2.50","30.38","181.91000000000003"
"100474","15","15","2","3.00","50.83","206.55"
"101638","14","14","2","3.00","34.95","263.88"
"101658","11","11","2","","40.28","167.74999999999997"
"101664","20","20","2","4.00","43.33","310.71000000000004"
"100468","13","13","2","1.00","48","212.88000000000002"
"101675","11","11","2","1.00","35.760000000000005","202.01"
"101680","18","18","2","3.00","25.22","299.3"
"100460","12","12","2","2.00","51.38","208.74"
"101689","23","23","2","1.00","36.980000000000004","325.79999999999995"
"100456","14","14","2","4.50","45.46","206.91"
"101705","16","16","2","3.00","52.32","229.12"
"101708","22","22","2","3.50","50.8","339.37"
"101727","19","19","2","2.50","42.58","270.39"
"101739","14","14","2","5.00","36.980000000000004","202.11"
"101747","14","14","2","4.50","39.68","207.88000000000002"
"101760","12","12","2","2.00","25.47","151.57"
"101764","14","14","2","","48.19","223.06"
"101776","23","23","2","3.00","31.81","346.01000000000005"
"114986","17","17","2","1.00","47.760000000000005","240.40999999999997"
"101792","17","17","2","3.00","50.33","299.52"
"101795","18","18","2","3.00","57.9","300.05"
"101801","17","17","2","5.00","44.760000000000005","269.16"
"101802","22","22","2","1.00","41.53","352.42"
"101819","16","16","2","","48.43","271.06000000000006"
"101820","17","17","2","1.50","52.15","279.47"
"101821","14","14","2","2.00","40.17","231.01000000000005"
"101823","18","18","2","","56.88","372.62000000000006"
"101824","19","19","2","2.00","21.64","277.12"
"101828","15","15","2","4.00","37.06","199.81"
"101831","13","13","2","3.50","41.769999999999996","163.96"
"101851","12","12","2","2.00","35.5","192.33"
"101868","9","9","2","4.00","46.78","67.89"
"101874","14","14","2","4.00","46","216.73"
"101881","9","9","2","4.00","42.980000000000004","129.8"
"101910","17","17","2","2.50","34.95","290.87000000000006"
"101923","15","15","2","2.00","41.75","227.73"
"101927","22","22","2","3.50","41.99","349.36"
"101932","17","17","2","4.00","25.23","241.98999999999995"
"101939","11","11","2","4.00","36.87","168.7"
"101963","22","22","2","2.50","28.189999999999998","391.65000000000003"
"101971","18","18","2","3.00","38.519999999999996","249.52"
"101980","12","12","2","1.00","36.04","183.43999999999997"
"117107","13","13","2","1.00","49.83","192.35000000000002"
"114988","16","16","2","5.00","30.189999999999998","247.58000000000004"
"101993","15","15","2","3.00","39.08","224.73999999999998"
"100085","20","20","2","5.00","44.24","298.02"
"102005","14","14","2","1.00","49.72","242.09000000000003"
"115011","11","11","2","2.00","37.89","147.37"
"102028","16","16","2","2.00","38.86","283.82"
"117565","12","12","2","2.00","42.19","210.84"
"102044","7","7","2","3.00","40.62","91.18999999999998"
"102050","22","22","2","4.50","54.04","392.27000000000004"
"102052","16","16","2","2.50","31.740000000000002","267.59"
"102053","22","22","2","4.00","46.96","363.68"
"102054","15","15","2","1.00","42.2","167.14999999999998"
"102058","13","13","2","5.00","38.53","214.41"
"102068","15","15","2","2.50","50.16","218.74"
"102069","15","15","2","2.00","22.04","220.77999999999997"
"102077","15","15","2","1.00","47.99","236.5"
"102079","16","16","2","1.00","38.59","230.69"
"102081","14","14","2","4.00","44.34","162.79999999999998"
"102083","13","13","2","3.00","40.68","199.37"
"115019","23","23","2","4.00","34.53","418.45"
"102103","11","11","2","2.50","37.92","134.44"
"102115","14","14","2","2.50","43.620000000000005","241.2"
"102123","10","10","2","3.50","31.07","151.10999999999999"
"102132","12","12","2","5.00","48.78","144.09"
"100454","22","22","2","4.00","50.66","341.64000000000004"
"115042","14","14","2","2.50","49.97","156.77"
"102159","17","17","2","5.00","25.48","270.65"
"102168","15","15","2","4.00","47.72","210.29999999999998"
"115046","23","23","2","2.00","41.54","361.16"
"115051","11","11","2","1.00","33.730000000000004","223.48"
"102210","11","11","2","","42.25","186.90000000000003"
"115053","16","16","2","3.00","52","232.41"
"102219","13","13","2","1.00","53.79","233.49999999999997"
"102221","16","16","2","1.00","27.77","226.51"
"102232","15","15","2","","33.6","192.76"
"102240","14","14","2","4.50","42.65","231.32000000000002"
"102243","22","22","2","","44.37","359.04999999999995"
"102251","14","14","2","1.50","34.760000000000005","215.73"
"102257","17","17","2","3.00","45.65","301.67"
"102267","18","18","2","1.00","40.28","324.3"
"115060","16","16","2","1.00","37.92","279.53999999999996"
"102288","13","13","2","1.00","36.22","221.58000000000004"
"102292","16","16","2","1.00","46.26","286.86000000000007"
"102314","21","21","2","3.50","26.6","362.25000000000006"
"102325","15","15","2","2.00","44.66","203.92"
"102329","12","12","2","2.50","52.24","151.97"
"102335","21","21","2","2.00","44.12","378.19"
"102357","21","21","2","2.00","44.2","362.69"
"102361","15","15","2","","42.31","246.19"
"115067","12","12","2","3.00","38.010000000000005","192.4"
"102373","20","20","2","1.50","46.18","367.5"
