"funnel_step","funnel_name","users","platform","age_range","total_usd","rides","cancellations","total_reviews","avg_rating","daily_date"
"4","rides_completed","45","android","25-34","891","45","0","26","2.9615384615384615","2021-09-01"
"4","rides_completed","67","android","35-44","1383","67","0","47","3.2127659574468085","2021-09-01"
"4","rides_completed","17","android","45-54","386","17","0","12","3.0833333333333333","2021-09-01"
"4","rides_completed","49","android","Unknown","921","49","0","36","3.2500000000000000","2021-09-01"
"4","rides_completed","40","ios","18-24","848","40","0","30","3.0666666666666667","2021-09-01"
"4","rides_completed","88","ios","25-34","1813","88","0","67","3.2238805970149254","2021-09-01"
"4","rides_completed","111","ios","35-44","2253","111","0","78","3.0384615384615385","2021-09-01"
"4","rides_completed","37","ios","45-54","738","37","0","31","2.5806451612903226","2021-09-01"
"4","rides_completed","129","ios","Unknown","2498","129","0","90","3.0333333333333333","2021-09-01"
"4","rides_completed","10","web","18-24","187","10","0","8","3.7500000000000000","2021-09-01"
"4","rides_completed","10","web","25-34","208","10","0","6","4.0000000000000000","2021-09-01"
"4","rides_completed","19","web","35-44","337","19","0","12","2.9166666666666667","2021-09-01"
"4","rides_completed","8","web","45-54","164","8","0","7","2.1428571428571429","2021-09-01"
"4","rides_completed","15","web","Unknown","275","15","0","11","2.6363636363636364","2021-09-01"
"4","rides_completed","18","android","18-24","393","18","0","11","3.6363636363636364","2021-09-02"
"4","rides_completed","39","android","25-34","788","39","0","30","3.1333333333333333","2021-09-02"
"4","rides_completed","59","android","35-44","1162","59","0","42","2.9285714285714286","2021-09-02"
"4","rides_completed","20","android","45-54","399","20","0","15","3.2000000000000000","2021-09-02"
"4","rides_completed","56","android","Unknown","1085","56","0","37","3.3243243243243243","2021-09-02"
"4","rides_completed","43","ios","18-24","846","43","0","33","3.0000000000000000","2021-09-02"
"4","rides_completed","62","ios","25-34","1218","62","0","44","3.3636363636363636","2021-09-02"
"4","rides_completed","115","ios","35-44","2253","115","0","82","3.4512195121951220","2021-09-02"
"4","rides_completed","36","ios","45-54","756","36","0","26","2.8076923076923077","2021-09-02"
"4","rides_completed","109","ios","Unknown","2313","109","0","79","2.8227848101265823","2021-09-02"
"4","rides_completed","6","web","18-24","96","6","0","5","3.0000000000000000","2021-09-02"
"4","rides_completed","15","web","25-34","299","15","0","9","2.4444444444444444","2021-09-02"
"4","rides_completed","22","web","35-44","473","22","0","18","3.4444444444444444","2021-09-02"
"4","rides_completed","6","web","45-54","136","6","0","4","3.5000000000000000","2021-09-02"
"4","rides_completed","22","web","Unknown","438","22","0","13","2.9230769230769231","2021-09-02"
"4","rides_completed","21","android","18-24","408","21","0","13","3.3846153846153846","2021-09-03"
"4","rides_completed","42","android","25-34","848","42","0","26","3.6538461538461538","2021-09-03"
"4","rides_completed","67","android","35-44","1281","67","0","46","2.8260869565217391","2021-09-03"
"4","rides_completed","15","android","45-54","300","15","0","10","2.7000000000000000","2021-09-03"
"4","rides_completed","47","android","Unknown","937","47","0","34","2.9117647058823529","2021-09-03"
"4","rides_completed","43","ios","18-24","783","43","0","33","3.4545454545454545","2021-09-03"
"4","rides_completed","90","ios","25-34","1858","90","0","63","3.3809523809523810","2021-09-03"
"4","rides_completed","118","ios","35-44","2275","118","0","84","2.8095238095238095","2021-09-03"
"4","rides_completed","41","ios","45-54","865","41","0","34","3.2352941176470588","2021-09-03"
"4","rides_completed","132","ios","Unknown","2569","132","0","95","3.3052631578947368","2021-09-03"
"4","rides_completed","10","web","18-24","175","10","0","8","3.0000000000000000","2021-09-03"
"4","rides_completed","11","web","25-34","258","11","0","7","2.1428571428571429","2021-09-03"
"4","rides_completed","18","web","35-44","381","18","0","11","2.9090909090909091","2021-09-03"
"4","rides_completed","8","web","45-54","149","8","0","7","2.5714285714285714","2021-09-03"
"4","rides_completed","16","web","Unknown","302","16","0","11","4.0000000000000000","2021-09-03"
"4","rides_completed","22","android","18-24","480","22","0","14","3.0714285714285714","2021-09-04"
"4","rides_completed","36","android","25-34","717","36","0","27","3.1111111111111111","2021-09-04"
"4","rides_completed","59","android","35-44","1177","59","0","41","3.0975609756097561","2021-09-04"
"4","rides_completed","19","android","45-54","407","19","0","14","2.9285714285714286","2021-09-04"
"4","rides_completed","58","android","Unknown","1187","58","0","38","2.9210526315789474","2021-09-04"
"4","rides_completed","38","ios","18-24","769","38","0","29","3.1724137931034483","2021-09-04"
"4","rides_completed","65","ios","25-34","1302","65","0","45","2.8000000000000000","2021-09-04"
"4","rides_completed","116","ios","35-44","2403","116","0","80","3.1000000000000000","2021-09-04"
"4","rides_completed","35","ios","45-54","743","35","0","25","2.4000000000000000","2021-09-04"
"4","rides_completed","120","ios","Unknown","2428","120","0","88","3.2045454545454545","2021-09-04"
"4","rides_completed","4","web","18-24","92","4","0","4","1.5000000000000000","2021-09-04"
"4","rides_completed","15","web","25-34","324","15","0","9","2.7777777777777778","2021-09-04"
"4","rides_completed","22","web","35-44","444","22","0","19","2.5263157894736842","2021-09-04"
"4","rides_completed","6","web","45-54","115","6","0","4","3.2500000000000000","2021-09-04"
"4","rides_completed","21","web","Unknown","455","21","0","12","3.3333333333333333","2021-09-04"
"4","rides_completed","21","android","18-24","435","21","0","13","2.3846153846153846","2021-09-05"
"4","rides_completed","43","android","25-34","864","43","0","26","3.0769230769230769","2021-09-05"
"4","rides_completed","66","android","35-44","1350","66","0","45","3.0888888888888889","2021-09-05"
"4","rides_completed","18","android","45-54","409","18","0","12","3.4166666666666667","2021-09-05"
"4","rides_completed","47","android","Unknown","912","47","0","34","3.0000000000000000","2021-09-05"
"4","rides_completed","43","ios","18-24","902","43","0","34","2.9117647058823529","2021-09-05"
"4","rides_completed","96","ios","25-34","1925","96","0","67","3.2835820895522388","2021-09-05"
"4","rides_completed","116","ios","35-44","2333","116","0","83","3.2289156626506024","2021-09-05"
"4","rides_completed","39","ios","45-54","840","39","0","33","3.3333333333333333","2021-09-05"
"4","rides_completed","133","ios","Unknown","2725","133","0","91","2.9120879120879121","2021-09-05"
"4","rides_completed","9","web","18-24","168","9","0","8","3.2500000000000000","2021-09-05"
"4","rides_completed","11","web","25-34","211","11","0","7","3.0000000000000000","2021-09-05"
"4","rides_completed","18","web","35-44","379","18","0","13","2.8461538461538462","2021-09-05"
"4","rides_completed","9","web","45-54","161","9","0","8","2.3750000000000000","2021-09-05"
"4","rides_completed","18","web","Unknown","354","18","0","13","3.0000000000000000","2021-09-05"
"4","rides_completed","21","android","18-24","395","21","0","13","3.3076923076923077","2021-09-06"
"4","rides_completed","34","android","25-34","683","34","0","25","3.0000000000000000","2021-09-06"
"4","rides_completed","58","android","35-44","1171","58","0","39","3.2051282051282051","2021-09-06"
"4","rides_completed","21","android","45-54","437","21","0","16","3.0625000000000000","2021-09-06"
"4","rides_completed","56","android","Unknown","1147","56","0","37","3.0810810810810811","2021-09-06"
"4","rides_completed","41","ios","18-24","832","41","0","31","3.1935483870967742","2021-09-06"
"4","rides_completed","69","ios","25-34","1388","69","0","47","3.0212765957446809","2021-09-06"
"4","rides_completed","117","ios","35-44","2319","117","0","80","2.9375000000000000","2021-09-06"
"4","rides_completed","39","ios","45-54","778","39","0","28","2.8214285714285714","2021-09-06"
"4","rides_completed","117","ios","Unknown","2302","117","0","88","2.8977272727272727","2021-09-06"
"4","rides_completed","5","web","18-24","93","5","0","4","2.2500000000000000","2021-09-06"
"4","rides_completed","16","web","25-34","315","16","0","10","3.7000000000000000","2021-09-06"
"4","rides_completed","22","web","35-44","404","22","0","19","3.6842105263157895","2021-09-06"
"4","rides_completed","4","web","45-54","77","4","0","4","4.2500000000000000","2021-09-06"
"4","rides_completed","23","web","Unknown","495","23","0","15","3.4666666666666667","2021-09-06"
"4","rides_completed","22","android","18-24","403","22","0","14","2.9285714285714286","2021-09-07"
"4","rides_completed","44","android","25-34","840","44","0","27","3.0740740740740741","2021-09-07"
"4","rides_completed","69","android","35-44","1401","69","0","49","3.3265306122448980","2021-09-07"
"4","rides_completed","22","android","45-54","482","22","0","16","2.4375000000000000","2021-09-07"
"4","rides_completed","48","android","Unknown","920","48","0","33","2.9393939393939394","2021-09-07"
"4","rides_completed","41","ios","18-24","753","41","0","30","2.9000000000000000","2021-09-07"
"4","rides_completed","87","ios","25-34","1837","87","0","60","3.2833333333333333","2021-09-07"
"4","rides_completed","116","ios","35-44","2304","116","0","83","3.1686746987951807","2021-09-07"
"4","rides_completed","40","ios","45-54","763","40","0","34","3.1764705882352941","2021-09-07"
"4","rides_completed","138","ios","Unknown","2613","138","0","98","2.9591836734693878","2021-09-07"
"4","rides_completed","10","web","18-24","217","10","0","8","2.7500000000000000","2021-09-07"
"4","rides_completed","11","web","25-34","229","11","0","8","2.7500000000000000","2021-09-07"
"4","rides_completed","18","web","35-44","377","18","0","12","3.1666666666666667","2021-09-07"
"4","rides_completed","8","web","45-54","181","8","0","7","3.7142857142857143","2021-09-07"
"4","rides_completed","18","web","Unknown","349","18","0","12","3.0833333333333333","2021-09-07"
"4","rides_completed","21","android","18-24","447","21","0","13","3.1538461538461538","2021-09-08"
"4","rides_completed","36","android","25-34","665","36","0","26","3.3076923076923077","2021-09-08"
"4","rides_completed","57","android","35-44","1158","57","0","38","3.4473684210526316","2021-09-08"
"4","rides_completed","20","android","45-54","419","20","0","15","3.6000000000000000","2021-09-08"
"4","rides_completed","52","android","Unknown","1107","52","0","33","3.2727272727272727","2021-09-08"
"4","rides_completed","42","ios","18-24","875","42","0","31","3.1290322580645161","2021-09-08"
"4","rides_completed","73","ios","25-34","1473","73","0","50","3.4400000000000000","2021-09-08"
"4","rides_completed","118","ios","35-44","2373","118","0","81","3.2345679012345679","2021-09-08"
"4","rides_completed","33","ios","45-54","681","33","0","23","3.5217391304347826","2021-09-08"
"4","rides_completed","126","ios","Unknown","2577","126","0","92","3.0326086956521739","2021-09-08"
"4","rides_completed","4","web","18-24","65","4","0","3","3.3333333333333333","2021-09-08"
"4","rides_completed","15","web","25-34","304","15","0","8","3.1250000000000000","2021-09-08"
"4","rides_completed","24","web","35-44","480","24","0","21","3.5238095238095238","2021-09-08"
"4","rides_completed","5","web","45-54","121","5","0","5","1.8000000000000000","2021-09-08"
"4","rides_completed","23","web","Unknown","467","23","0","15","3.0666666666666667","2021-09-08"
"4","rides_completed","22","android","18-24","479","22","0","14","3.4285714285714286","2021-09-09"
"4","rides_completed","41","android","25-34","861","41","0","26","3.5000000000000000","2021-09-09"
"4","rides_completed","63","android","35-44","1292","63","0","45","2.8000000000000000","2021-09-09"
"4","rides_completed","22","android","45-54","431","22","0","16","2.5625000000000000","2021-09-09"
"4","rides_completed","50","android","Unknown","1008","50","0","34","2.8235294117647059","2021-09-09"
"4","rides_completed","45","ios","18-24","860","45","0","33","3.0606060606060606","2021-09-09"
"4","rides_completed","94","ios","25-34","1849","94","0","66","3.2727272727272727","2021-09-09"
"4","rides_completed","121","ios","35-44","2413","121","0","85","3.3058823529411765","2021-09-09"
"4","rides_completed","41","ios","45-54","798","41","0","37","2.8108108108108108","2021-09-09"
"4","rides_completed","130","ios","Unknown","2510","130","0","93","3.0000000000000000","2021-09-09"
"4","rides_completed","10","web","18-24","185","10","0","8","2.0000000000000000","2021-09-09"
"4","rides_completed","12","web","25-34","264","12","0","8","3.5000000000000000","2021-09-09"
"4","rides_completed","21","web","35-44","385","21","0","15","2.1333333333333333","2021-09-09"
"4","rides_completed","9","web","45-54","187","9","0","8","3.2500000000000000","2021-09-09"
"4","rides_completed","15","web","Unknown","272","15","0","11","3.1818181818181818","2021-09-09"
"4","rides_completed","21","android","18-24","430","21","0","13","3.9230769230769231","2021-09-10"
"4","rides_completed","36","android","25-34","724","36","0","26","3.0769230769230769","2021-09-10"
"4","rides_completed","56","android","35-44","1114","56","0","37","2.8648648648648649","2021-09-10"
"4","rides_completed","20","android","45-54","395","20","0","15","3.3333333333333333","2021-09-10"
"4","rides_completed","54","android","Unknown","1090","54","0","32","3.1562500000000000","2021-09-10"
"4","rides_completed","44","ios","18-24","884","44","0","34","3.3823529411764706","2021-09-10"
"4","rides_completed","79","ios","25-34","1513","79","0","52","3.0384615384615385","2021-09-10"
"4","rides_completed","127","ios","35-44","2571","127","0","88","3.2045454545454545","2021-09-10"
"4","rides_completed","36","ios","45-54","737","36","0","27","3.2962962962962963","2021-09-10"
"4","rides_completed","132","ios","Unknown","2570","132","0","97","2.9896907216494845","2021-09-10"
"4","rides_completed","5","web","18-24","107","5","0","4","2.7500000000000000","2021-09-10"
"4","rides_completed","16","web","25-34","310","16","0","8","3.0000000000000000","2021-09-10"
"4","rides_completed","24","web","35-44","526","24","0","21","3.5714285714285714","2021-09-10"
"4","rides_completed","5","web","45-54","90","5","0","5","3.2000000000000000","2021-09-10"
"4","rides_completed","24","web","Unknown","491","24","0","15","3.0666666666666667","2021-09-10"
"4","rides_completed","24","android","18-24","459","24","0","16","2.3125000000000000","2021-09-11"
"4","rides_completed","45","android","25-34","929","45","0","27","3.4444444444444444","2021-09-11"
"4","rides_completed","66","android","35-44","1330","66","0","48","2.9166666666666667","2021-09-11"
"4","rides_completed","19","android","45-54","398","19","0","15","3.4666666666666667","2021-09-11"
"4","rides_completed","48","android","Unknown","960","48","0","33","3.3333333333333333","2021-09-11"
"4","rides_completed","49","ios","18-24","981","49","0","33","3.2727272727272727","2021-09-11"
"4","rides_completed","90","ios","25-34","1740","90","0","63","3.0000000000000000","2021-09-11"
"4","rides_completed","121","ios","35-44","2412","121","0","85","2.8705882352941176","2021-09-11"
"4","rides_completed","39","ios","45-54","834","39","0","36","3.2222222222222222","2021-09-11"
"4","rides_completed","137","ios","Unknown","2792","137","0","95","3.2736842105263158","2021-09-11"
"4","rides_completed","9","web","18-24","186","9","0","8","2.2500000000000000","2021-09-11"
"4","rides_completed","12","web","25-34","267","12","0","8","3.7500000000000000","2021-09-11"
"4","rides_completed","24","web","35-44","482","24","0","18","4.1111111111111111","2021-09-11"
"4","rides_completed","10","web","45-54","188","10","0","9","2.8888888888888889","2021-09-11"
"4","rides_completed","14","web","Unknown","300","14","0","10","3.3000000000000000","2021-09-11"
"4","rides_completed","21","android","18-24","402","21","0","14","2.1428571428571429","2021-09-12"
"4","rides_completed","38","android","25-34","784","38","0","27","3.3703703703703704","2021-09-12"
"4","rides_completed","58","android","35-44","1081","58","0","40","3.0250000000000000","2021-09-12"
"4","rides_completed","20","android","45-54","427","20","0","16","3.0000000000000000","2021-09-12"
"4","rides_completed","57","android","Unknown","1109","57","0","33","2.7272727272727273","2021-09-12"
"4","rides_completed","44","ios","18-24","884","44","0","35","2.9714285714285714","2021-09-12"
"4","rides_completed","77","ios","25-34","1481","77","0","51","2.9411764705882353","2021-09-12"
"4","rides_completed","127","ios","35-44","2596","127","0","86","2.9651162790697674","2021-09-12"
"4","rides_completed","33","ios","45-54","648","33","0","24","2.9166666666666667","2021-09-12"
"4","rides_completed","123","ios","Unknown","2402","123","0","90","3.1666666666666667","2021-09-12"
"4","rides_completed","4","web","18-24","86","4","0","4","2.7500000000000000","2021-09-12"
"4","rides_completed","15","web","25-34","297","15","0","7","2.0000000000000000","2021-09-12"
"4","rides_completed","24","web","35-44","474","24","0","21","2.2857142857142857","2021-09-12"
"4","rides_completed","5","web","45-54","113","5","0","5","3.6000000000000000","2021-09-12"
"4","rides_completed","25","web","Unknown","463","25","0","16","2.5625000000000000","2021-09-12"
"4","rides_completed","24","android","18-24","475","24","0","16","2.8125000000000000","2021-09-13"
"4","rides_completed","42","android","25-34","827","42","0","25","2.8400000000000000","2021-09-13"
"4","rides_completed","67","android","35-44","1330","67","0","48","2.6666666666666667","2021-09-13"
"4","rides_completed","21","android","45-54","425","21","0","16","2.5625000000000000","2021-09-13"
"4","rides_completed","50","android","Unknown","924","50","0","35","2.6571428571428571","2021-09-13"
"4","rides_completed","46","ios","18-24","922","46","0","30","3.0666666666666667","2021-09-13"
"4","rides_completed","91","ios","25-34","1847","91","0","65","3.0000000000000000","2021-09-13"
"4","rides_completed","120","ios","35-44","2386","120","0","84","3.1785714285714286","2021-09-13"
"4","rides_completed","39","ios","45-54","791","39","0","34","3.3529411764705882","2021-09-13"
"4","rides_completed","142","ios","Unknown","2839","142","0","102","2.9705882352941176","2021-09-13"
"4","rides_completed","10","web","18-24","182","10","0","8","3.0000000000000000","2021-09-13"
"4","rides_completed","10","web","25-34","167","10","0","6","3.5000000000000000","2021-09-13"
"4","rides_completed","25","web","35-44","548","25","0","18","2.3333333333333333","2021-09-13"
"4","rides_completed","10","web","45-54","194","10","0","9","3.2222222222222222","2021-09-13"
"4","rides_completed","14","web","Unknown","269","14","0","9","2.5555555555555556","2021-09-13"
"4","rides_completed","22","android","18-24","442","22","0","14","2.4285714285714286","2021-09-14"
"4","rides_completed","40","android","25-34","777","40","0","29","3.5862068965517241","2021-09-14"
"4","rides_completed","58","android","35-44","1190","58","0","40","3.0750000000000000","2021-09-14"
"4","rides_completed","20","android","45-54","410","20","0","16","2.6250000000000000","2021-09-14"
"4","rides_completed","58","android","Unknown","1162","58","0","36","3.1111111111111111","2021-09-14"
"4","rides_completed","46","ios","18-24","953","46","0","35","3.1714285714285714","2021-09-14"
"4","rides_completed","79","ios","25-34","1554","79","0","54","3.1296296296296296","2021-09-14"
"4","rides_completed","129","ios","35-44","2533","129","0","88","3.0113636363636364","2021-09-14"
"4","rides_completed","35","ios","45-54","707","35","0","25","2.9200000000000000","2021-09-14"
"4","rides_completed","133","ios","Unknown","2701","133","0","94","2.9042553191489362","2021-09-14"
"4","rides_completed","7","web","18-24","137","7","0","6","3.0000000000000000","2021-09-14"
"4","rides_completed","16","web","25-34","296","16","0","8","3.1250000000000000","2021-09-14"
"4","rides_completed","25","web","35-44","493","25","0","22","2.3181818181818182","2021-09-14"
"4","rides_completed","5","web","45-54","91","5","0","5","2.0000000000000000","2021-09-14"
"4","rides_completed","23","web","Unknown","432","23","0","14","2.0714285714285714","2021-09-14"
"4","rides_completed","23","android","18-24","462","23","0","16","3.1875000000000000","2021-09-15"
"4","rides_completed","40","android","25-34","814","40","0","23","3.3478260869565217","2021-09-15"
"4","rides_completed","70","android","35-44","1480","70","0","50","3.2400000000000000","2021-09-15"
"4","rides_completed","15","android","45-54","295","15","0","11","2.3636363636363636","2021-09-15"
"4","rides_completed","48","android","Unknown","959","48","0","32","3.7187500000000000","2021-09-15"
"4","rides_completed","45","ios","18-24","860","45","0","29","2.7931034482758621","2021-09-15"
"4","rides_completed","94","ios","25-34","1882","94","0","64","2.9531250000000000","2021-09-15"
"4","rides_completed","121","ios","35-44","2355","121","0","82","3.1097560975609756","2021-09-15"
"4","rides_completed","32","ios","45-54","655","32","0","29","3.0344827586206897","2021-09-15"
"4","rides_completed","145","ios","Unknown","3017","145","0","100","3.1900000000000000","2021-09-15"
"4","rides_completed","10","web","18-24","234","10","0","8","3.8750000000000000","2021-09-15"
"4","rides_completed","13","web","25-34","276","13","0","9","3.3333333333333333","2021-09-15"
"4","rides_completed","28","web","35-44","540","28","0","18","2.8333333333333333","2021-09-15"
"4","rides_completed","9","web","45-54","177","9","0","8","2.6250000000000000","2021-09-15"
"4","rides_completed","18","web","Unknown","378","18","0","11","3.0000000000000000","2021-09-15"
"4","rides_completed","23","android","18-24","481","23","0","15","2.4666666666666667","2021-09-16"
"4","rides_completed","41","android","25-34","890","41","0","29","3.2413793103448276","2021-09-16"
"4","rides_completed","57","android","35-44","1113","57","0","40","3.1750000000000000","2021-09-16"
"4","rides_completed","21","android","45-54","420","21","0","19","3.1578947368421053","2021-09-16"
"4","rides_completed","61","android","Unknown","1191","61","0","39","3.0769230769230769","2021-09-16"
"4","rides_completed","42","ios","18-24","816","42","0","31","3.0322580645161290","2021-09-16"
"4","rides_completed","80","ios","25-34","1541","80","0","55","3.1818181818181818","2021-09-16"
"4","rides_completed","132","ios","35-44","2549","132","0","89","3.2247191011235955","2021-09-16"
"4","rides_completed","36","ios","45-54","702","36","0","27","3.9629629629629630","2021-09-16"
"4","rides_completed","134","ios","Unknown","2691","134","0","98","2.9387755102040816","2021-09-16"
"4","rides_completed","6","web","18-24","139","6","0","5","2.2000000000000000","2021-09-16"
"4","rides_completed","14","web","25-34","293","14","0","7","2.5714285714285714","2021-09-16"
"4","rides_completed","24","web","35-44","486","24","0","22","3.3636363636363636","2021-09-16"
"4","rides_completed","5","web","45-54","94","5","0","5","3.4000000000000000","2021-09-16"
"4","rides_completed","22","web","Unknown","488","22","0","14","3.5714285714285714","2021-09-16"
"4","rides_completed","25","android","18-24","466","25","0","18","3.0000000000000000","2021-09-17"
"4","rides_completed","42","android","25-34","842","42","0","23","3.4347826086956522","2021-09-17"
"4","rides_completed","74","android","35-44","1502","74","0","51","3.1176470588235294","2021-09-17"
"4","rides_completed","21","android","45-54","452","21","0","16","2.8125000000000000","2021-09-17"
"4","rides_completed","47","android","Unknown","978","47","0","31","3.0967741935483871","2021-09-17"
"4","rides_completed","47","ios","18-24","893","47","0","31","2.8387096774193548","2021-09-17"
"4","rides_completed","91","ios","25-34","1879","91","0","63","2.8888888888888889","2021-09-17"
"4","rides_completed","122","ios","35-44","2507","122","0","86","2.9883720930232558","2021-09-17"
"4","rides_completed","35","ios","45-54","686","35","0","32","3.2187500000000000","2021-09-17"
"4","rides_completed","140","ios","Unknown","2828","140","0","97","3.2371134020618557","2021-09-17"
"4","rides_completed","9","web","18-24","181","9","0","8","3.5000000000000000","2021-09-17"
"4","rides_completed","14","web","25-34","240","14","0","10","3.4000000000000000","2021-09-17"
"4","rides_completed","26","web","35-44","483","26","0","17","3.4705882352941176","2021-09-17"
"4","rides_completed","8","web","45-54","161","8","0","7","3.2857142857142857","2021-09-17"
"4","rides_completed","16","web","Unknown","305","16","0","9","3.5555555555555556","2021-09-17"
"4","rides_completed","20","android","18-24","392","20","0","13","3.1538461538461538","2021-09-18"
"4","rides_completed","42","android","25-34","852","42","0","30","3.1666666666666667","2021-09-18"
"4","rides_completed","58","android","35-44","1123","58","0","42","3.2857142857142857","2021-09-18"
"4","rides_completed","19","android","45-54","367","19","0","16","3.4375000000000000","2021-09-18"
"4","rides_completed","63","android","Unknown","1280","63","0","40","2.8500000000000000","2021-09-18"
"4","rides_completed","48","ios","18-24","1000","48","0","37","3.0270270270270270","2021-09-18"
"4","rides_completed","79","ios","25-34","1588","79","0","56","2.9464285714285714","2021-09-18"
"4","rides_completed","125","ios","35-44","2531","125","0","82","2.9512195121951220","2021-09-18"
"4","rides_completed","36","ios","45-54","685","36","0","25","2.5200000000000000","2021-09-18"
"4","rides_completed","139","ios","Unknown","2764","139","0","100","3.2400000000000000","2021-09-18"
"4","rides_completed","7","web","18-24","142","7","0","6","2.6666666666666667","2021-09-18"
"4","rides_completed","17","web","25-34","342","17","0","9","2.7777777777777778","2021-09-18"
"4","rides_completed","26","web","35-44","489","26","0","23","2.7391304347826087","2021-09-18"
"4","rides_completed","5","web","45-54","99","5","0","5","3.8000000000000000","2021-09-18"
"4","rides_completed","21","web","Unknown","431","21","0","13","3.5384615384615385","2021-09-18"
"4","rides_completed","26","android","18-24","509","26","0","18","2.7777777777777778","2021-09-19"
"4","rides_completed","42","android","25-34","843","42","0","27","3.0000000000000000","2021-09-19"
"4","rides_completed","76","android","35-44","1470","76","0","53","3.4150943396226415","2021-09-19"
"4","rides_completed","21","android","45-54","389","21","0","16","2.4375000000000000","2021-09-19"
"4","rides_completed","46","android","Unknown","961","46","0","31","3.2580645161290323","2021-09-19"
"4","rides_completed","44","ios","18-24","820","44","0","28","3.3928571428571429","2021-09-19"
"4","rides_completed","88","ios","25-34","1680","88","0","61","3.1475409836065574","2021-09-19"
"4","rides_completed","117","ios","35-44","2372","117","0","82","2.8658536585365854","2021-09-19"
"4","rides_completed","39","ios","45-54","749","39","0","34","3.1764705882352941","2021-09-19"
"4","rides_completed","137","ios","Unknown","2720","137","0","90","2.9888888888888889","2021-09-19"
"4","rides_completed","8","web","18-24","183","8","0","7","2.7142857142857143","2021-09-19"
"4","rides_completed","14","web","25-34","306","14","0","11","3.1818181818181818","2021-09-19"
"4","rides_completed","26","web","35-44","516","26","0","17","3.2352941176470588","2021-09-19"
"4","rides_completed","6","web","45-54","144","6","0","5","4.0000000000000000","2021-09-19"
"4","rides_completed","14","web","Unknown","269","14","0","8","3.1250000000000000","2021-09-19"
"4","rides_completed","22","android","18-24","467","22","0","13","2.9230769230769231","2021-09-20"
"4","rides_completed","40","android","25-34","798","40","0","28","3.3214285714285714","2021-09-20"
"4","rides_completed","56","android","35-44","1022","56","0","40","3.2500000000000000","2021-09-20"
"4","rides_completed","17","android","45-54","331","17","0","14","3.4285714285714286","2021-09-20"
"4","rides_completed","58","android","Unknown","1032","58","0","37","2.8378378378378378","2021-09-20"
"4","rides_completed","45","ios","18-24","872","45","0","34","3.4411764705882353","2021-09-20"
"4","rides_completed","84","ios","25-34","1679","84","0","60","3.1333333333333333","2021-09-20"
"4","rides_completed","129","ios","35-44","2599","129","0","87","2.7816091954022989","2021-09-20"
"4","rides_completed","36","ios","45-54","757","36","0","24","2.4583333333333333","2021-09-20"
"4","rides_completed","141","ios","Unknown","2834","141","0","100","3.1100000000000000","2021-09-20"
"4","rides_completed","6","web","18-24","136","6","0","5","2.2000000000000000","2021-09-20"
"4","rides_completed","15","web","25-34","308","15","0","7","3.2857142857142857","2021-09-20"
"4","rides_completed","25","web","35-44","487","25","0","22","3.0909090909090909","2021-09-20"
"4","rides_completed","5","web","45-54","92","5","0","5","3.8000000000000000","2021-09-20"
"4","rides_completed","23","web","Unknown","413","23","0","16","3.6250000000000000","2021-09-20"
"4","rides_completed","24","android","18-24","471","24","0","16","3.3125000000000000","2021-09-21"
"4","rides_completed","44","android","25-34","878","44","0","25","2.6400000000000000","2021-09-21"
"4","rides_completed","72","android","35-44","1353","72","0","51","3.0588235294117647","2021-09-21"
"4","rides_completed","21","android","45-54","397","21","0","17","3.0000000000000000","2021-09-21"
"4","rides_completed","46","android","Unknown","871","46","0","30","2.3666666666666667","2021-09-21"
"4","rides_completed","46","ios","18-24","877","46","0","31","3.1935483870967742","2021-09-21"
"4","rides_completed","92","ios","25-34","1860","92","0","61","3.4590163934426230","2021-09-21"
"4","rides_completed","120","ios","35-44","2300","120","0","85","2.9411764705882353","2021-09-21"
"4","rides_completed","41","ios","45-54","804","41","0","36","3.2777777777777778","2021-09-21"
"4","rides_completed","140","ios","Unknown","2776","140","0","94","3.2340425531914894","2021-09-21"
"4","rides_completed","8","web","18-24","161","8","0","6","2.3333333333333333","2021-09-21"
"4","rides_completed","15","web","25-34","280","15","0","11","3.3636363636363636","2021-09-21"
"4","rides_completed","27","web","35-44","511","27","0","17","3.1764705882352941","2021-09-21"
"4","rides_completed","9","web","45-54","187","9","0","8","3.1250000000000000","2021-09-21"
"4","rides_completed","16","web","Unknown","312","16","0","9","2.7777777777777778","2021-09-21"
"4","rides_completed","26","android","18-24","479","26","0","17","2.5294117647058824","2021-09-22"
"4","rides_completed","37","android","25-34","667","37","0","24","2.5416666666666667","2021-09-22"
"4","rides_completed","59","android","35-44","1159","59","0","43","2.6046511627906977","2021-09-22"
"4","rides_completed","19","android","45-54","395","19","0","16","3.2500000000000000","2021-09-22"
"4","rides_completed","68","android","Unknown","1394","68","0","41","3.1463414634146341","2021-09-22"
"4","rides_completed","46","ios","18-24","862","46","0","34","3.2352941176470588","2021-09-22"
"4","rides_completed","85","ios","25-34","1734","85","0","61","2.8688524590163934","2021-09-22"
"4","rides_completed","125","ios","35-44","2431","125","0","80","2.9250000000000000","2021-09-22"
"4","rides_completed","34","ios","45-54","724","34","0","23","3.0869565217391304","2021-09-22"
"4","rides_completed","141","ios","Unknown","2728","141","0","100","3.3800000000000000","2021-09-22"
"4","rides_completed","6","web","18-24","92","6","0","5","3.2000000000000000","2021-09-22"
