"user_id","unique_drivers","unique_rides","decline_count","avg_rating","lost_total_usd","gained_total_usd"
"108493","32","32","2","2.50","46.83","563.0400000000001"
"108504","46","46","2","4.00","50.18","879.4000000000002"
"108505","45","45","2","1.00","28.9","854.98"
"108507","38","38","2","","45.74","676.5699999999999"
"108508","43","43","2","5.00","40.36","693.0400000000001"
"108521","30","30","2","2.50","22.82","589.2199999999999"
"108563","37","37","2","","38.37","610.59"
"108577","28","28","2","2.50","45.78","521.69"
"108585","31","31","2","5.00","34.88","602.5899999999999"
"108587","41","41","2","1.00","55.62","801.9699999999999"
"108592","29","29","2","3.00","48.400000000000006","546.5600000000001"
"108598","45","45","2","","32.79","855.2499999999998"
"108599","40","40","2","3.50","32.28","769.0200000000001"
"108620","33","33","2","3.00","25.439999999999998","624.1799999999998"
"108627","38","38","2","4.50","39.47","708.7800000000001"
"108634","36","36","2","3.00","44.44","667.58"
"108649","26","26","2","1.50","22.049999999999997","437.32"
"108657","32","32","2","4.50","30.28","631.2100000000002"
"108667","33","33","2","","34.89","639.56"
"108669","30","30","2","2.50","35.39","598.8900000000002"
"108685","34","34","2","","40.85","687.8500000000001"
"108707","32","32","2","3.00","43.66","580.25"
"108712","38","38","2","4.50","39.7","702.8200000000002"
"108722","32","32","2","4.50","38.2","636.44"
"108725","39","39","2","","51.29","704.14"
"108728","41","41","2","","40.08","748.09"
"108740","42","42","2","1.50","29.549999999999997","805.3100000000001"
"108751","30","30","2","4.00","52.61","620.52"
"108762","33","33","2","","28.89","615"
"108773","48","48","2","","23.69","865.18"
"108779","39","39","2","","41.09","725.8799999999998"
"108785","28","28","2","2.50","35.08","532.71"
"108787","33","33","2","","35.129999999999995","606.1899999999999"
"108790","30","30","2","","58.269999999999996","550.5000000000001"
"108791","38","38","2","1.00","35.84","715.66"
"108794","44","44","2","4.00","40.02","747.4500000000002"
"108795","42","42","2","","39.28","759.1200000000001"
"108797","39","39","2","3.00","30.8","731.57"
"108815","34","34","2","2.00","36.63","639.3100000000002"
"108817","42","42","2","2.50","35.64","813.75"
"108840","37","37","2","2.50","30.36","727.4200000000001"
"108842","25","25","2","4.00","48.18","428.6699999999999"
"108844","39","39","2","","42.08","668.4300000000001"
"108848","32","32","2","3.50","55.57","562.47"
"108884","36","36","2","4.50","45.17","698.2300000000001"
"108899","32","32","2","3.50","27.009999999999998","568.12"
"108905","28","28","2","2.00","30.33","537.57"
"108907","34","34","2","","35.4","611.09"
"108918","35","35","2","3.50","33.05","595.44"
"108921","27","27","2","","46.57","509"
"108923","21","21","2","3.50","34.54","398.03"
"108937","45","45","2","","42.510000000000005","830.8000000000002"
"108938","40","40","2","1.50","42.47","721.66"
"108939","31","31","2","","28.58","582.27"
"108949","32","32","2","4.00","28.770000000000003","601.3500000000003"
"108956","27","27","2","4.50","40.94","475.1"
"108962","30","30","2","3.00","30.96","606.8299999999998"
"108964","40","40","2","5.00","37.63","768.1600000000002"
"108972","41","41","2","1.50","38.2","854.8700000000001"
"108979","41","41","2","2.00","39.17","847.6200000000001"
"109003","38","38","2","","45.82","687.92"
"109013","43","44","2","","49.22","830.6"
"109015","36","36","2","3.00","40.95","619.9499999999998"
"109029","33","33","2","3.00","38.76","662.82"
"109034","38","38","2","4.00","32.38","692.4699999999999"
"109056","45","45","2","5.00","30.730000000000004","861.6400000000001"
"109060","34","34","2","","36.7","593.7099999999999"
"109061","32","32","2","3.00","28.060000000000002","629.17"
"109070","42","42","2","4.50","25.009999999999998","812.28"
"109075","48","48","2","2.50","32.33","971.3299999999998"
"109121","38","38","2","3.50","29.689999999999998","702.3500000000003"
"109151","35","35","2","","27.52","687.9"
"109161","23","23","2","4.00","38.17","412.95000000000005"
"109167","38","38","2","3.00","22.65","702.3500000000003"
"109199","23","23","2","","33.19","431.9100000000001"
"109209","31","31","2","1.00","42.09","504.81999999999994"
"109220","36","36","2","3.00","33.47","685.05"
"109238","32","32","2","1.50","41.51","595.0099999999999"
"109244","41","41","2","","35.55","819.2199999999999"
"109282","28","28","2","2.00","34.53","540.6599999999999"
"109290","48","48","2","4.50","37.08","913.33"
"109303","45","45","2","2.50","45.78","835.0500000000001"
"109305","33","33","2","2.00","34.11","663.71"
"109334","36","36","2","5.00","30.79","644.49"
"109335","34","34","2","2.50","53.93","665.9"
"109345","43","43","2","4.50","45.28","819.2799999999997"
"109362","33","33","2","3.00","32.89","621.79"
"109386","39","39","2","3.00","48.54","710.5899999999999"
"109388","40","40","2","3.50","38.11","773.4100000000003"
"109401","30","30","2","3.00","48.65","538.52"
"109402","34","34","2","3.00","33.34","636.1"
"109403","36","36","2","4.50","27.61","657.3600000000001"
"109412","42","42","2","4.50","38.09","851.5100000000002"
"109431","45","45","2","","28.009999999999998","899.3099999999998"
"109437","32","32","2","3.00","37.6","571.6499999999999"
"109442","37","37","2","3.00","39.4","749.0400000000001"
"109447","39","39","2","","35.53","699.2800000000002"
"109452","34","34","2","1.50","42.31","622.3000000000001"
"109461","40","40","2","1.50","42.85","747.5400000000002"
"109466","33","33","2","3.00","39.14","571.65"
"109476","35","35","2","","26.18","623.09"
"109490","35","35","2","","34.120000000000005","671.93"
"109513","40","40","2","","38.51","768.27"
"109514","41","41","2","4.00","35.46","739.1199999999999"
"109518","40","40","2","2.50","31.39","773.2199999999999"
"109525","43","43","2","2.00","47.92","800.4600000000002"
"109528","35","35","2","4.50","41.760000000000005","664.5"
"109529","37","37","2","4.50","25.869999999999997","682.8499999999998"
"109537","34","34","2","4.00","31.310000000000002","610.0000000000001"
"109541","38","38","2","3.00","48.519999999999996","769.98"
"109552","42","42","2","2.50","39.25","803.2199999999999"
"109569","39","39","2","","39.489999999999995","806.9199999999998"
"109600","44","44","2","2.00","39.35","864.5"
"109617","30","30","2","3.50","42.010000000000005","562.33"
"109623","37","37","2","3.50","42.41","703.73"
"109641","34","34","2","3.00","36.42","572.8600000000001"
"109653","32","32","2","","51.11","529.46"
"109655","27","27","2","4.00","37.78","494.93000000000006"
"109672","39","39","2","3.50","41.98","766.69"
"109691","30","30","2","","42.769999999999996","547.88"
"109714","39","39","2","1.00","31.08","818.54"
"109722","33","33","2","3.50","36.97","679.4"
"109723","38","38","2","","30.99","669.46"
"109729","39","39","2","3.50","43.71","762.7400000000002"
"109737","41","41","2","3.50","47.16","770.0600000000001"
"109742","39","39","2","1.00","39.81","711.7399999999999"
"109750","28","28","2","","43.08","524.11"
"109778","45","45","2","2.50","44.129999999999995","877"
"109779","43","43","2","3.50","36.54","856.87"
"109791","32","32","2","","51.04","638.65"
"109792","30","30","2","3.00","40.81","582.1899999999999"
"109798","27","27","2","","30.17","505.02000000000004"
"109802","36","36","2","4.50","50.4","652.72"
"109809","32","32","2","2.00","25.880000000000003","597.7999999999998"
"109846","40","40","2","5.00","34.98","731.71"
"109852","39","39","2","","40.45","693.7900000000001"
"109854","39","39","2","","39.66","749.8399999999999"
"109879","31","31","2","2.50","35.21","541.97"
"109888","35","35","2","4.00","53.34","620.9699999999999"
"109891","45","45","2","","37.36","846.0699999999998"
"109900","38","38","2","","49.54","731.9499999999998"
"109942","45","45","2","5.00","41.35","803.8799999999998"
"109944","38","38","2","1.50","49.370000000000005","750.6299999999999"
"109949","38","38","2","3.50","54.37","725.91"
"109961","43","43","2","","29.07","766.57"
"109975","35","36","2","","31.22","641.7199999999999"
"109980","43","43","2","2.00","37.269999999999996","808.0899999999998"
"109990","41","41","2","2.50","46.37","730.6899999999998"
"110000","32","32","2","","43.72","562.1899999999999"
"110013","32","32","2","2.00","44.900000000000006","631.43"
"110014","31","31","2","3.00","46.15","566.5699999999999"
"110026","38","38","2","3.00","34.16","749.2900000000001"
"110030","39","39","2","3.00","37.4","747.8299999999999"
"110032","32","32","2","","42.260000000000005","579.3400000000001"
"110038","44","44","2","","33.33","813.5499999999998"
"110046","44","44","2","2.50","25.9","833.7899999999997"
"110066","47","47","2","3.50","51.019999999999996","923.1900000000003"
"110070","35","35","2","3.00","39.82","722.2500000000001"
"110096","40","40","2","","45.230000000000004","750.5999999999999"
"110115","35","35","2","","41.06999999999999","658.02"
"110119","41","41","2","","28.23","775.83"
"110130","44","44","2","4.00","34.71","798.0099999999998"
"110141","43","43","2","3.50","49.61","802.14"
"110144","26","26","2","3.00","33.08","499.13"
"110171","44","44","2","3.50","21.16","820.1399999999999"
"110181","42","42","2","1.50","57.989999999999995","827.0200000000003"
"110183","29","29","2","4.00","29","561.2800000000002"
"110186","44","44","2","4.50","42.12","811.3100000000001"
"110187","47","47","2","3.50","30.61","926.23"
"110188","34","34","2","2.50","29.48","664.11"
"110192","32","32","2","","36.05","604.7099999999999"
"110216","38","38","2","1.00","31.770000000000003","755.5699999999998"
"110220","39","39","2","3.00","26.07","764.5500000000001"
"110240","36","36","2","2.50","35.89","723.7899999999998"
"110241","39","39","2","","40.09","746.7700000000001"
"110242","42","43","2","","38.49","827.0899999999998"
"110253","37","37","2","3.00","31.37","720.5900000000003"
"110258","43","43","2","2.50","35.64","893.4799999999998"
"110260","42","42","2","2.50","47.39","823.2200000000001"
"110262","33","33","2","5.00","38.2","583.6399999999999"
"110264","35","35","2","","38.16","655.6199999999998"
"110265","41","41","2","2.50","33.150000000000006","785.93"
"110276","37","37","2","3.00","36.82","719.3800000000001"
"110286","39","39","2","","36.16","771.0799999999999"
"110290","34","34","2","4.50","39.35","633.49"
"110294","39","39","2","4.00","46.18","740.9499999999999"
"110319","29","29","2","","30.14","520.03"
"110321","31","31","2","1.50","48.11","636.1499999999999"
"110324","36","36","2","2.50","37.89","680.3199999999998"
"110332","31","31","2","","38.1","567.5099999999999"
"110367","40","40","2","2.00","46.980000000000004","737.6600000000001"
"110373","38","38","2","","36.39","732.99"
"110376","39","39","2","2.50","49.78","757.66"
"110385","31","31","2","2.50","29.259999999999998","603.9599999999999"
"110394","28","28","2","1.00","41.99","506.55000000000007"
"110397","37","37","2","2.50","48.76","667.5200000000001"
"110402","32","33","2","3.00","44.84","612.4000000000001"
"110441","37","37","2","","39","704.93"
"110448","37","37","2","1.00","31.4","706.0600000000002"
"110456","39","39","2","","36.53","758.57"
"110460","43","43","2","4.50","38.3","820.7099999999998"
"110462","32","32","2","","44.32","614.2499999999999"
"110465","41","41","2","1.50","31.42","785.2300000000001"
"110478","32","32","2","3.00","35.2","585.64"
"110488","46","46","2","4.50","41.41","926.38"
"110489","23","23","2","2.00","36.089999999999996","426.85"
"110495","31","31","2","3.50","31.740000000000002","647.2199999999999"
"110499","34","34","2","","30.79","639.6499999999999"
"110534","39","39","2","","26.89","750.4499999999997"
"110543","37","37","2","3.00","29.37","698.8299999999999"
"110548","42","42","2","2.50","46.09","829.3099999999998"
"110553","43","43","2","4.00","49.14","819.5900000000001"
"110569","31","31","2","3.00","27.05","530.8100000000001"
"110583","33","33","2","4.50","28.53","615.3700000000001"
"110590","36","36","2","3.00","25.25","626.34"
"110594","43","43","2","3.00","41.95","804.09"
"110597","40","40","2","","27.490000000000002","795.4399999999999"
"110602","41","42","2","3.50","30.86","798.7799999999999"
"110605","33","33","2","","48.760000000000005","651.1600000000001"
"110630","34","34","2","2.50","22.08","622.1900000000002"
"110641","24","24","2","2.00","46.81","456.45"
"110663","36","36","2","3.50","33.75","709.56"
"110665","29","29","2","","36.41","528.36"
"110666","39","39","2","1.50","35.730000000000004","818.0500000000002"
"110669","36","36","2","3.00","40.18","625.39"
"110678","40","40","2","3.00","45.36","749.5400000000003"
"110680","31","31","2","3.00","30.490000000000002","601.9100000000001"
"110683","35","35","2","","47.42","673.4799999999998"
"110707","32","32","2","3.00","54.739999999999995","608.49"
"110710","32","32","2","3.00","31.47","670.84"
"110742","31","32","2","","53.21","623.4100000000001"
"110744","33","33","2","5.00","55.66","605.34"
"110745","41","41","2","","35.66","812.07"
"110768","28","28","2","4.50","32.980000000000004","519.59"
"110797","41","41","2","1.50","33.04","805.1800000000001"
"110806","46","46","2","3.00","40.230000000000004","928.4899999999998"
"110820","35","35","2","","33.31","676.3400000000003"
"110827","42","42","2","4.50","40.379999999999995","767.43"
"110870","42","42","2","2.00","38.75","818.2500000000002"
"110879","43","43","2","3.00","47.650000000000006","795.9400000000002"
"110888","35","35","2","","32.269999999999996","725.8399999999999"
"110894","25","25","2","2.50","34.160000000000004","475.42"
"110906","36","36","2","2.00","43.33","705.96"
"110913","40","40","2","5.00","52.730000000000004","695.3700000000002"
"110919","36","36","2","","42.28","635.2600000000002"
"110923","47","47","2","","33.32","898.14"
"110932","41","41","2","3.00","38.599999999999994","781.6800000000001"
"110957","34","34","2","2.50","42.1","698.59"
"110973","32","32","2","3.00","36.55","633.6200000000001"
"111012","28","28","2","5.00","36.150000000000006","552.8"
"111021","36","36","2","3.00","29.93","654.23"
"111026","37","38","2","4.50","43.04","758.0599999999998"
"111028","30","30","2","","22.85","539.0099999999999"
"111048","39","39","2","2.50","59.58","736.82"
"111054","37","37","2","2.50","40.58","650.9499999999999"
"111067","42","42","2","3.50","49.44","779.1900000000004"
"111089","33","33","2","","55.22","598.5400000000001"
"111097","33","33","2","2.50","41.43","593.88"
"111101","29","29","2","","52.33","539.32"
"111110","35","35","2","1.00","38.239999999999995","669.64"
"111112","41","41","2","","33.22","798.8599999999999"
"111130","42","42","2","4.00","52.03","815.08"
"111150","35","35","2","","30.87","623.8199999999999"
"111159","33","33","2","","38.85","586.2699999999999"
"111170","38","38","2","4.00","34.24","727.9000000000001"
"111179","37","37","2","2.50","35.76","657.4999999999999"
"111185","40","40","2","3.00","30.35","750.97"
"111195","31","31","2","3.00","36.9","578.2900000000001"
"111227","31","32","2","4.00","42.29","580.94"
"111247","29","30","2","3.50","43.65","591.3999999999999"
"111263","34","34","2","","34.54","653.8600000000001"
"111273","34","34","2","","40.53","605.1199999999998"
"111278","34","35","2","","47.02","680.5099999999999"
"111279","46","46","2","4.50","42.24","854.5099999999998"
"111284","35","35","2","5.00","36.54","701.2999999999998"
"111308","36","36","2","2.50","41.97","681.24"
"111309","41","41","2","","41.47","814.9200000000001"
"111328","32","32","2","","46.129999999999995","611.3699999999999"
"111338","49","49","2","5.00","48.510000000000005","971.7299999999999"
"111347","33","34","2","2.50","22.87","639.38"
"111349","35","35","2","","25.33","682.62"
"111386","30","30","2","","36.37","556.7000000000002"
"111414","38","38","2","","27.96","702.57"
"111430","39","39","2","4.50","25","756.09"
"111456","35","35","2","4.00","53.14","597.2299999999999"
"111458","32","32","2","1.00","38.86","651.6900000000002"
"111471","34","34","2","","41.33","678.24"
"111490","21","21","2","3.00","35.66","351.4"
"111495","30","30","2","3.00","40.29","530.03"
"111496","42","42","2","4.50","29.93","828.27"
"111502","31","31","2","","39.44","568.6800000000001"
"111508","46","46","2","","44.7","879.6400000000001"
"111516","41","41","2","2.00","45.14","815.9800000000002"
"111534","32","32","2","","40.83","547.27"
"111566","34","34","2","","38.16","590.21"
"111580","32","32","2","4.00","40.980000000000004","590.26"
"111581","36","36","2","","51.81999999999999","697.57"
"111592","41","41","2","2.50","35.08","747.77"
"111601","37","37","2","2.00","31.450000000000003","731.51"
"111605","39","39","2","1.00","28.479999999999997","674.79"
"111612","36","36","2","2.50","43.68","730.2299999999999"
"111621","34","34","2","5.00","40.69","661.33"
"111633","31","31","2","","23.36","576.3299999999999"
"111637","32","32","2","4.00","39","673.5600000000001"
"111639","33","33","2","3.50","46.11","622.2500000000001"
"111641","34","35","2","","38.34","693.53"
"111646","27","27","2","","45.36","494.87"
"111653","25","25","2","","48.47","424.4100000000001"
"111679","39","39","2","","40.28","700.0899999999999"
"111682","44","44","2","2.50","29.69","858.57"
"111690","38","38","2","","49.39","745.3899999999998"
"111695","31","31","2","4.50","51.379999999999995","583.1000000000001"
"111716","45","45","2","1.00","44.019999999999996","861.4100000000001"
"111730","37","37","2","","29.490000000000002","723.3500000000001"
"111731","40","40","2","","35.32","769.7"
"111754","32","32","2","","54","558.7400000000001"
"111761","34","34","2","3.00","44.44","630.36"
"111768","36","36","2","","46.730000000000004","662.5399999999998"
"111774","28","28","2","4.00","27.03","508.05000000000007"
"111775","52","52","2","4.50","42.32","1070.3400000000001"
"111776","35","35","2","2.00","49.18","698.5800000000002"
"111780","35","35","2","","32.41","692.9899999999999"
"111799","33","33","2","2.00","49.35","646.72"
"111805","38","38","2","4.00","46.59","768.1500000000001"
"111821","26","26","2","2.50","45.849999999999994","426.13"
"111822","31","31","2","3.00","44.17","581.3100000000001"
"111836","36","36","2","3.00","52.84","681.19"
"111839","31","31","2","4.50","21.72","629.3"
"111845","48","48","2","4.00","53.06","872.4800000000004"
"111875","37","37","2","","41.86","736.9000000000001"
"111879","33","33","2","3.50","39.83","592.9"
"111886","35","35","2","3.00","36.22","656.46"
"111891","41","41","2","5.00","32.9","764.5999999999998"
"111899","35","35","2","4.00","38.72","661.5000000000001"
"111902","52","52","2","5.00","26.45","984.4900000000002"
"111926","43","43","2","2.50","45","847.1800000000002"
"111931","48","48","2","3.50","22.560000000000002","916.49"
"111934","27","27","2","1.50","32.02","471.65"
"111947","49","49","2","","43.83","986.0200000000003"
"111948","37","37","2","2.50","34.93","752.8199999999997"
"111965","42","42","2","2.50","44.49","757.8100000000002"
"111975","48","48","2","","36.33","939.2100000000003"
"111982","38","38","2","","38.86","783.2399999999998"
"111996","25","25","2","","46.019999999999996","498.18"
"112008","35","35","2","5.00","46.519999999999996","637.4399999999998"
"112011","35","35","2","2.00","43.66","648.6999999999999"
"112015","24","24","2","2.50","43.94","477.72999999999996"
"112016","28","28","2","3.00","35.32","555.2799999999999"
"112021","34","34","2","3.50","51.92","664.3499999999999"
"112022","38","38","2","3.00","32.31","744.1800000000001"
"112033","46","46","2","","43.129999999999995","890.8599999999999"
"112034","34","34","2","1.00","40.31","632"
"112061","34","34","2","3.00","45.74","627.5400000000001"
"112097","34","34","2","5.00","34.760000000000005","653.4099999999999"
"112107","35","35","2","4.50","39.59","623.8699999999999"
"112114","37","37","2","","50.91","721.69"
"112116","30","30","2","2.50","45.82","524.7800000000001"
"112117","54","54","2","","42.84","1133.5700000000004"
"112119","35","35","2","4.00","50.84","673.9200000000003"
"112144","32","32","2","5.00","38.160000000000004","576.97"
"112149","38","38","2","2.50","32.22","741.31"
"112165","37","37","2","2.00","32.94","735.1999999999999"
"112172","30","30","2","1.00","40.040000000000006","526.39"
"112175","26","26","2","2.50","23.29","546.34"
"112182","29","29","2","4.50","43.22","525.07"
"112190","27","27","2","1.00","43.79","497.0400000000001"
"112201","33","33","2","","53.629999999999995","602.54"
"112206","45","45","2","2.00","24.06","889.32"
"112211","31","31","2","3.00","45.57","570.68"
"112233","30","30","2","","36.86","541.1999999999999"
"112240","30","30","2","1.50","48.11","615.65"
"112262","36","36","2","3.00","31.8","689.53"
"112266","30","30","2","3.50","40.75","558.91"
"112268","27","27","2","","42.28","465.03999999999996"
"112274","33","33","2","3.00","39.32","657.27"
"112283","38","38","2","4.00","45.519999999999996","807.09"
"112285","32","32","2","","35.14","583.82"
"112306","32","32","2","2.00","32.42","581.4000000000001"
"112325","45","45","2","","51.019999999999996","898.7300000000001"
"112328","31","31","2","","40.6","571.2199999999999"
"112356","37","37","2","2.50","42.8","733.1199999999999"
"112358","33","33","2","","23.9","575.9900000000001"
"112359","50","50","2","","33.07","941.3400000000001"
"112396","45","45","2","4.50","46.31","865.4800000000001"
"112398","38","38","2","2.00","34.2","806.1500000000001"
"112404","33","33","2","","36.16","574.3199999999999"
"112419","46","46","2","3.00","50.08","880.4199999999998"
"112424","41","41","2","3.00","33.53","801.1800000000004"
"112428","28","28","2","3.00","45.9","502.12"
"112429","48","48","2","3.00","40.94","918.38"
"112431","34","34","2","2.50","42.38","671.33"
"112448","35","35","2","2.00","42.06","658.2399999999999"
"112450","28","29","2","4.50","34.650000000000006","576.03"
"112465","38","38","2","1.50","41.1","695.24"
"112479","38","38","2","2.00","26.9","751.1300000000001"
"112488","36","36","2","4.50","38.31","682.0899999999999"
"112491","34","34","2","2.50","51.21","612.9299999999998"
"112506","33","33","2","4.50","24.16","614.0899999999998"
"112538","28","28","2","3.00","57.84","512.93"
"112574","44","44","2","2.50","26.11","812.7600000000002"
"112580","41","41","2","","39.59","798.47"
"112582","42","42","2","3.00","35.21","775.9000000000001"
"112583","30","30","2","4.00","58.1","626.52"
"112596","36","36","2","2.00","44.07","713.8100000000001"
"112603","38","38","2","3.50","46.92","716.6100000000001"
"112625","38","38","2","5.00","43.84","722.23"
"112639","33","33","2","3.50","44.620000000000005","651.87"
"112666","38","38","2","2.00","34.75","736.1899999999999"
"112668","45","45","2","2.50","33.44","865.4699999999999"
"112682","30","30","2","4.50","35.95","498.06000000000006"
"112693","36","36","2","","48.06","623.3900000000001"
"112695","28","28","2","1.00","54.53","498.35"
"112699","26","26","2","4.50","34.83","526.52"
"112704","36","36","2","2.50","35.75","712.49"
"112709","29","29","2","4.50","36.51","575.7800000000001"
"112739","41","41","2","","37.61","786.4499999999999"
"112774","39","39","2","2.50","49.78","722.58"
"112786","31","31","2","","40.26","547.7500000000001"
"112798","39","39","2","2.50","51.64","735.4700000000001"
"112833","38","38","2","3.50","44.14","695.43"
"112842","30","30","2","3.00","43.33","529.17"
"112875","37","37","2","","37.61","709.1099999999999"
"112876","35","35","2","","48.86","654.17"
"112880","38","38","2","","31.509999999999998","710.46"
"112894","34","35","2","","27.03","647.8199999999998"
"112898","35","35","2","4.00","26.28","693.8299999999998"
"112922","32","32","2","1.50","21.6","527.7199999999999"
"112928","36","36","2","4.00","46.51","735.75"
"112938","27","27","2","3.00","41.74","513.37"
"112946","39","39","2","3.00","35.08","777.0599999999998"
"112951","41","41","2","2.50","38.42","807.2900000000001"
"112973","36","36","2","","42.730000000000004","704.9"
"112978","27","27","2","","22.19","496.48999999999995"
"112987","39","39","2","","36.39","698.36"
"113005","45","45","2","2.50","42.57","915.62"
"113010","26","26","2","3.50","49.53","463.81000000000006"
"113014","38","38","2","","28.36","743.1200000000001"
"113015","42","42","2","","35.03","841.6600000000001"
"113018","34","34","2","3.00","44.66","651.4700000000001"
"113048","45","45","2","3.50","36.129999999999995","826.22"
"113058","48","48","2","","37.04","955.7200000000004"
"113071","30","30","2","5.00","47.41","552.7099999999998"
"113074","40","40","2","2.00","56.22","775.2100000000002"
"113133","36","36","2","4.50","47.91","674.4799999999999"
"113169","34","34","2","3.00","46.93","639.4900000000002"
"113171","40","40","2","3.00","33.92","799.0299999999999"
"113173","39","39","2","","42.71","717.14"
"113190","34","34","2","3.00","52.14","641.5400000000001"
"113199","43","43","2","2.50","38.95","770.0500000000001"
"113210","31","31","2","","47.480000000000004","567.0600000000001"
"113219","35","35","2","","34.56","603.43"
"113233","41","41","2","2.50","29.310000000000002","829.2"
"113236","37","37","2","4.00","45.35","662.7299999999999"
"113239","34","34","2","1.00","41.16","609.4100000000001"
"113246","35","35","2","","46.120000000000005","654.6699999999998"
"113255","41","41","2","","45.53","815.22"
"113285","39","39","2","","55.57","711.7200000000003"
"113293","37","37","2","","50.89","635.1200000000001"
"113320","34","34","2","","31.18","691.1000000000003"
"113330","30","30","2","","26.619999999999997","571.4499999999999"
"113332","36","36","2","","44.15","656.05"
"113345","34","34","2","5.00","34.489999999999995","626.3100000000001"
"113347","30","30","2","","30.310000000000002","571.88"
"113355","43","43","2","3.00","45.97","820.1900000000003"
"113371","35","35","2","1.00","41.62","627.9499999999999"
"113374","40","40","2","2.50","38.96","786.18"
"113384","29","29","2","2.50","56.33","492.37"
"113399","32","32","2","","27.990000000000002","571.95"
"113402","25","25","2","4.00","51.730000000000004","465.02"
"113408","35","35","2","2.50","40.12","690.91"
"113415","41","41","2","","27.700000000000003","732.3500000000003"
"113418","32","32","2","3.00","34.07","583.61"
"113441","34","34","2","3.00","29.51","656.6899999999999"
"113452","40","40","2","4.00","34.4","739.41"
"113458","30","30","2","","53.18","597.7500000000001"
"113462","43","43","2","1.00","38.97","770.1000000000001"
"113466","45","45","2","2.50","41.51","831.8299999999999"
"113497","39","39","2","5.00","41.17","777.62"
"113523","43","43","2","","40.56","922.8600000000001"
"113527","38","38","2","","32.69","740.11"
"113539","36","36","2","3.50","43.379999999999995","662.34"
"113547","22","23","2","3.00","48.06","458.7"
"113558","29","29","2","","48.04","578.8699999999999"
"113567","31","31","2","4.00","44.010000000000005","603.5799999999998"
"113573","27","27","2","","41.84","494.54999999999984"
"113575","37","37","2","2.00","37.22","692.31"
"113586","43","43","2","","43.75","819.4100000000002"
"113588","39","39","2","3.50","27.82","764.3799999999998"
"113600","40","40","2","3.00","42.980000000000004","804.69"
"113614","30","30","2","3.00","40.97","604.9"
"113636","37","37","2","","40.870000000000005","641.0200000000001"
"113638","28","28","2","","27.12","521.4100000000001"
"113642","30","30","2","2.50","34.629999999999995","534.4799999999999"
"113662","35","35","2","5.00","36.91","645.4900000000001"
"113664","39","39","2","5.00","51.97","796.0499999999998"
"113681","46","46","2","","48.33","859.1200000000001"
"113684","43","43","2","3.00","40.42","819.2099999999999"
"113707","37","37","2","3.00","33.83","760.7500000000001"
"113721","36","36","2","4.00","42.400000000000006","673.71"
"113723","35","35","2","5.00","48.92","681.1300000000001"
"113730","37","37","2","2.00","44.519999999999996","614.81"
"113747","36","36","2","","50.879999999999995","623.71"
"113748","35","35","2","3.00","39.22","661.4099999999999"
"113756","37","37","2","","29.68","670.76"
"113767","43","43","2","3.00","43.989999999999995","831.96"
"113773","39","39","2","3.50","39.04","752.0099999999999"
"113775","33","33","2","","40.400000000000006","626.5700000000002"
"113790","29","29","2","","40.5","553.4200000000001"
"113803","30","30","2","","42.42","527.8"
"113813","38","38","2","2.50","34.3","711.27"
"113823","35","35","2","3.50","50.22","642.4800000000001"
"113838","34","34","2","4.00","52.349999999999994","615.7900000000001"
"113842","41","41","2","3.50","32.160000000000004","853.2500000000003"
"113875","34","34","2","4.50","28.93","629.9000000000001"
"113877","42","42","2","3.00","27.869999999999997","786.1199999999999"
"113882","40","40","2","3.00","38.14","744.1899999999999"
"113919","45","45","2","","42.3","860.4099999999997"
"113929","25","25","2","1.00","41.82","440.8"
"113968","37","37","2","","43.010000000000005","793.4599999999999"
"113969","31","31","2","2.50","46.45","540.2099999999999"
"113974","41","41","2","2.50","56.71","731.2900000000001"
"113989","23","23","2","","30.869999999999997","383.05000000000007"
"113998","34","34","2","1.50","44.6","572.2499999999999"
"114008","28","28","2","3.00","37.34","490.9"
"114012","40","40","2","3.50","56.16","850.4500000000002"
"114033","39","39","2","1.00","40.099999999999994","726.0500000000001"
"114041","38","38","2","4.00","26.310000000000002","719.4999999999998"
"114057","27","27","2","3.50","36.7","502.95"
"114063","32","32","2","4.50","34.56","623.84"
"114065","47","47","2","","48.370000000000005","927.1999999999999"
"114072","46","46","2","1.50","27.049999999999997","925.7799999999999"
"114075","36","36","2","","41.43","674.3599999999999"
"114085","38","38","2","","44.870000000000005","701.2799999999999"
"114113","35","35","2","","52.1","730.06"
"114127","37","37","2","4.50","46.95","690.39"
"114142","29","29","2","4.50","34.7","557.85"
"114146","33","33","2","3.00","35.89","569.46"
"114170","43","43","2","3.00","40.95","803.0600000000001"
"114173","43","43","2","","47.65","762.82"
"114178","37","37","2","","44.84","792.6300000000001"
"114195","36","36","2","4.50","36.28","651.71"
"114228","33","33","2","3.00","40.95","585.4800000000001"
"114236","29","29","2","1.50","44.379999999999995","533.8299999999999"
"114240","44","44","2","3.00","25.17","804.7400000000001"
"114243","26","26","2","","41.790000000000006","425.75"
"114253","35","35","2","1.00","40.41","686.3799999999999"
"114262","34","34","2","4.50","39.68","615.3199999999999"
"114270","28","28","2","2.50","41.260000000000005","537.3600000000001"
"114283","34","34","2","2.50","35.129999999999995","621.4599999999999"
"114287","38","38","2","4.00","35","750.1600000000002"
"114291","32","32","2","5.00","37.11","615.53"
"114294","40","40","2","3.50","39.31","764.9100000000001"
